src,dest,pathway
6924,51497,R-HSA-6796648
6924,25920,R-HSA-6796648
6924,2968,R-HSA-6796648
6924,2177,R-HSA-6796648
6924,7469,R-HSA-6796648
6924,55215,R-HSA-6796648
6924,9150,R-HSA-6796648
6921,6829,R-HSA-6796648
6921,1111,R-HSA-6796648
6921,5433,R-HSA-6796648
6921,5892,R-HSA-6796648
6921,2963,R-HSA-6796648
6921,2068,R-HSA-6796648
6921,7936,R-HSA-6796648
6921,5432,R-HSA-6796648
6921,5434,R-HSA-6796648
6921,2071,R-HSA-6796648
6921,5430,R-HSA-6796648
6921,5431,R-HSA-6796648
6921,2965,R-HSA-6796648
6921,2962,R-HSA-6796648
6921,5438,R-HSA-6796648
6921,672,R-HSA-6796648
6921,1022,R-HSA-6796648
6921,902,R-HSA-6796648
6921,4331,R-HSA-6796648
6921,5437,R-HSA-6796648
6921,5439,R-HSA-6796648
6921,5440,R-HSA-6796648
6921,5435,R-HSA-6796648
6921,5436,R-HSA-6796648
6921,5441,R-HSA-6796648
6921,6827,R-HSA-6796648
6921,472,R-HSA-6796648
6921,545,R-HSA-6796648
6921,2966,R-HSA-6796648
6921,2967,R-HSA-6796648
6921,6924,R-HSA-6796648
6921,9656,R-HSA-6796648
6921,404672,R-HSA-6796648
6921,51497,R-HSA-6796648
6921,51224,R-HSA-6796648
6921,162699,R-HSA-6796648
6921,25920,R-HSA-6796648
6921,2968,R-HSA-6796648
6921,2177,R-HSA-6796648
6921,7469,R-HSA-6796648
6921,55215,R-HSA-6796648
6921,9150,R-HSA-6796648
6923,6829,R-HSA-6796648
6923,1111,R-HSA-6796648
6923,5433,R-HSA-6796648
6923,5892,R-HSA-6796648
6923,2963,R-HSA-6796648
6923,2068,R-HSA-6796648
6923,7936,R-HSA-6796648
6923,5432,R-HSA-6796648
6923,5434,R-HSA-6796648
6923,2071,R-HSA-6796648
6923,5430,R-HSA-6796648
6923,5431,R-HSA-6796648
6923,2965,R-HSA-6796648
6923,2962,R-HSA-6796648
6923,5438,R-HSA-6796648
6923,672,R-HSA-6796648
6923,1022,R-HSA-6796648
6923,902,R-HSA-6796648
6923,4331,R-HSA-6796648
6923,5437,R-HSA-6796648
6923,5439,R-HSA-6796648
6923,5440,R-HSA-6796648
6923,5435,R-HSA-6796648
6923,5436,R-HSA-6796648
6923,5441,R-HSA-6796648
6923,6827,R-HSA-6796648
6923,472,R-HSA-6796648
6923,545,R-HSA-6796648
6923,2966,R-HSA-6796648
6923,2967,R-HSA-6796648
6923,6924,R-HSA-6796648
6923,9656,R-HSA-6796648
6923,6921,R-HSA-6796648
6923,404672,R-HSA-6796648
6923,51497,R-HSA-6796648
6923,51224,R-HSA-6796648
6923,162699,R-HSA-6796648
6923,25920,R-HSA-6796648
6923,2968,R-HSA-6796648
6923,2177,R-HSA-6796648
6923,7469,R-HSA-6796648
6923,55215,R-HSA-6796648
6923,9150,R-HSA-6796648
404672,1111,R-HSA-6796648
404672,5892,R-HSA-6796648
404672,2965,R-HSA-6796648
404672,672,R-HSA-6796648
404672,472,R-HSA-6796648
404672,545,R-HSA-6796648
404672,2966,R-HSA-6796648
404672,2967,R-HSA-6796648
404672,9656,R-HSA-6796648
404672,2968,R-HSA-6796648
404672,2177,R-HSA-6796648
404672,55215,R-HSA-6796648
51497,1111,R-HSA-6796648
51497,5892,R-HSA-6796648
51497,2068,R-HSA-6796648
51497,7936,R-HSA-6796648
51497,5434,R-HSA-6796648
51497,2071,R-HSA-6796648
51497,2965,R-HSA-6796648
51497,672,R-HSA-6796648
51497,1022,R-HSA-6796648
51497,902,R-HSA-6796648
51497,4331,R-HSA-6796648
51497,5437,R-HSA-6796648
51497,5440,R-HSA-6796648
51497,5435,R-HSA-6796648
51497,5441,R-HSA-6796648
51497,472,R-HSA-6796648
51497,545,R-HSA-6796648
51497,2966,R-HSA-6796648
51497,2967,R-HSA-6796648
51497,9656,R-HSA-6796648
51497,404672,R-HSA-6796648
51497,25920,R-HSA-6796648
51497,2968,R-HSA-6796648
51497,2177,R-HSA-6796648
51497,7469,R-HSA-6796648
51497,55215,R-HSA-6796648
51224,6829,R-HSA-6796648
51224,1111,R-HSA-6796648
51224,5433,R-HSA-6796648
51224,5892,R-HSA-6796648
51224,2963,R-HSA-6796648
51224,2068,R-HSA-6796648
51224,7936,R-HSA-6796648
51224,5432,R-HSA-6796648
51224,5434,R-HSA-6796648
51224,2071,R-HSA-6796648
51224,5430,R-HSA-6796648
51224,5431,R-HSA-6796648
51224,2965,R-HSA-6796648
51224,2962,R-HSA-6796648
51224,5438,R-HSA-6796648
51224,672,R-HSA-6796648
51224,1022,R-HSA-6796648
51224,902,R-HSA-6796648
51224,4331,R-HSA-6796648
51224,5437,R-HSA-6796648
51224,5439,R-HSA-6796648
51224,5440,R-HSA-6796648
51224,5435,R-HSA-6796648
51224,5436,R-HSA-6796648
51224,5441,R-HSA-6796648
51224,6827,R-HSA-6796648
51224,472,R-HSA-6796648
51224,545,R-HSA-6796648
51224,2966,R-HSA-6796648
51224,2967,R-HSA-6796648
51224,9656,R-HSA-6796648
51224,404672,R-HSA-6796648
51224,51497,R-HSA-6796648
51224,25920,R-HSA-6796648
51224,2968,R-HSA-6796648
51224,2177,R-HSA-6796648
51224,7469,R-HSA-6796648
51224,55215,R-HSA-6796648
51224,9150,R-HSA-6796648
162699,6829,R-HSA-6796648
162699,1111,R-HSA-6796648
162699,5433,R-HSA-6796648
162699,5892,R-HSA-6796648
162699,2963,R-HSA-6796648
162699,2068,R-HSA-6796648
162699,7936,R-HSA-6796648
162699,5432,R-HSA-6796648
162699,5434,R-HSA-6796648
162699,2071,R-HSA-6796648
162699,5430,R-HSA-6796648
162699,5431,R-HSA-6796648
162699,2965,R-HSA-6796648
162699,2962,R-HSA-6796648
162699,5438,R-HSA-6796648
162699,672,R-HSA-6796648
162699,1022,R-HSA-6796648
162699,902,R-HSA-6796648
162699,4331,R-HSA-6796648
162699,5437,R-HSA-6796648
162699,5439,R-HSA-6796648
162699,5440,R-HSA-6796648
162699,5435,R-HSA-6796648
162699,5436,R-HSA-6796648
162699,5441,R-HSA-6796648
162699,6827,R-HSA-6796648
162699,472,R-HSA-6796648
162699,545,R-HSA-6796648
162699,2966,R-HSA-6796648
162699,2967,R-HSA-6796648
162699,9656,R-HSA-6796648
162699,404672,R-HSA-6796648
162699,51497,R-HSA-6796648
162699,25920,R-HSA-6796648
162699,2968,R-HSA-6796648
162699,2177,R-HSA-6796648
162699,7469,R-HSA-6796648
162699,55215,R-HSA-6796648
162699,9150,R-HSA-6796648
25920,1111,R-HSA-6796648
25920,5892,R-HSA-6796648
25920,2068,R-HSA-6796648
25920,7936,R-HSA-6796648
25920,5434,R-HSA-6796648
25920,2071,R-HSA-6796648
25920,2965,R-HSA-6796648
25920,672,R-HSA-6796648
25920,1022,R-HSA-6796648
25920,902,R-HSA-6796648
25920,4331,R-HSA-6796648
25920,5437,R-HSA-6796648
25920,5440,R-HSA-6796648
25920,5435,R-HSA-6796648
25920,5441,R-HSA-6796648
25920,472,R-HSA-6796648
25920,545,R-HSA-6796648
25920,2966,R-HSA-6796648
25920,2967,R-HSA-6796648
25920,9656,R-HSA-6796648
25920,404672,R-HSA-6796648
25920,2968,R-HSA-6796648
25920,2177,R-HSA-6796648
25920,7469,R-HSA-6796648
25920,55215,R-HSA-6796648
2968,1111,R-HSA-6796648
2968,5892,R-HSA-6796648
2968,2965,R-HSA-6796648
2968,672,R-HSA-6796648
2968,472,R-HSA-6796648
2968,545,R-HSA-6796648
2968,2966,R-HSA-6796648
2968,2967,R-HSA-6796648
2968,9656,R-HSA-6796648
2968,2177,R-HSA-6796648
2968,55215,R-HSA-6796648
7469,1111,R-HSA-6796648
7469,5892,R-HSA-6796648
7469,2068,R-HSA-6796648
7469,7936,R-HSA-6796648
7469,5434,R-HSA-6796648
7469,2071,R-HSA-6796648
7469,2965,R-HSA-6796648
7469,672,R-HSA-6796648
7469,1022,R-HSA-6796648
7469,902,R-HSA-6796648
7469,4331,R-HSA-6796648
7469,5437,R-HSA-6796648
7469,5440,R-HSA-6796648
7469,5435,R-HSA-6796648
7469,5441,R-HSA-6796648
7469,472,R-HSA-6796648
7469,545,R-HSA-6796648
7469,2966,R-HSA-6796648
7469,2967,R-HSA-6796648
7469,9656,R-HSA-6796648
7469,404672,R-HSA-6796648
7469,2968,R-HSA-6796648
7469,2177,R-HSA-6796648
7469,55215,R-HSA-6796648
51755,6829,R-HSA-6796648
51755,1111,R-HSA-6796648
51755,5433,R-HSA-6796648
51755,5892,R-HSA-6796648
51755,2963,R-HSA-6796648
51755,2068,R-HSA-6796648
51755,7936,R-HSA-6796648
51755,5432,R-HSA-6796648
51755,5434,R-HSA-6796648
51755,2071,R-HSA-6796648
51755,6917,R-HSA-6796648
51755,5430,R-HSA-6796648
51755,5431,R-HSA-6796648
51755,2965,R-HSA-6796648
51755,2962,R-HSA-6796648
51755,5438,R-HSA-6796648
51755,672,R-HSA-6796648
51755,1022,R-HSA-6796648
51755,902,R-HSA-6796648
51755,4331,R-HSA-6796648
51755,5437,R-HSA-6796648
51755,5439,R-HSA-6796648
51755,5440,R-HSA-6796648
51755,8178,R-HSA-6796648
51755,5435,R-HSA-6796648
51755,5436,R-HSA-6796648
51755,5441,R-HSA-6796648
51755,6827,R-HSA-6796648
51755,6749,R-HSA-6796648
51755,472,R-HSA-6796648
51755,545,R-HSA-6796648
51755,2966,R-HSA-6796648
51755,2967,R-HSA-6796648
51755,6924,R-HSA-6796648
51755,9656,R-HSA-6796648
51755,6921,R-HSA-6796648
51755,6923,R-HSA-6796648
51755,404672,R-HSA-6796648
51755,51497,R-HSA-6796648
51755,51224,R-HSA-6796648
51755,162699,R-HSA-6796648
51755,25920,R-HSA-6796648
51755,2968,R-HSA-6796648
51755,2177,R-HSA-6796648
51755,7469,R-HSA-6796648
51755,55215,R-HSA-6796648
51755,9150,R-HSA-6796648
51755,11198,R-HSA-6796648
9150,1111,R-HSA-6796648
9150,5433,R-HSA-6796648
9150,5892,R-HSA-6796648
9150,2963,R-HSA-6796648
9150,2068,R-HSA-6796648
9150,7936,R-HSA-6796648
9150,5432,R-HSA-6796648
9150,5434,R-HSA-6796648
9150,2071,R-HSA-6796648
9150,5430,R-HSA-6796648
9150,5431,R-HSA-6796648
9150,2965,R-HSA-6796648
9150,2962,R-HSA-6796648
9150,5438,R-HSA-6796648
9150,672,R-HSA-6796648
9150,1022,R-HSA-6796648
9150,902,R-HSA-6796648
9150,4331,R-HSA-6796648
9150,5437,R-HSA-6796648
9150,5439,R-HSA-6796648
9150,5440,R-HSA-6796648
9150,5435,R-HSA-6796648
9150,5436,R-HSA-6796648
9150,5441,R-HSA-6796648
9150,472,R-HSA-6796648
9150,545,R-HSA-6796648
9150,2966,R-HSA-6796648
9150,2967,R-HSA-6796648
9150,9656,R-HSA-6796648
9150,404672,R-HSA-6796648
9150,51497,R-HSA-6796648
9150,25920,R-HSA-6796648
9150,2968,R-HSA-6796648
9150,2177,R-HSA-6796648
9150,7469,R-HSA-6796648
9150,55215,R-HSA-6796648
11198,6829,R-HSA-6796648
11198,1111,R-HSA-6796648
11198,5433,R-HSA-6796648
11198,5892,R-HSA-6796648
11198,2963,R-HSA-6796648
11198,2068,R-HSA-6796648
11198,7936,R-HSA-6796648
11198,5432,R-HSA-6796648
11198,5434,R-HSA-6796648
11198,2071,R-HSA-6796648
11198,5430,R-HSA-6796648
11198,5431,R-HSA-6796648
11198,2965,R-HSA-6796648
11198,2962,R-HSA-6796648
11198,5438,R-HSA-6796648
11198,672,R-HSA-6796648
11198,1022,R-HSA-6796648
11198,902,R-HSA-6796648
11198,4331,R-HSA-6796648
11198,5437,R-HSA-6796648
11198,5439,R-HSA-6796648
11198,5440,R-HSA-6796648
11198,5435,R-HSA-6796648
11198,5436,R-HSA-6796648
11198,5441,R-HSA-6796648
11198,6827,R-HSA-6796648
11198,6749,R-HSA-6796648
11198,472,R-HSA-6796648
11198,545,R-HSA-6796648
11198,2966,R-HSA-6796648
11198,2967,R-HSA-6796648
11198,6924,R-HSA-6796648
11198,9656,R-HSA-6796648
11198,6921,R-HSA-6796648
11198,6923,R-HSA-6796648
11198,404672,R-HSA-6796648
11198,51497,R-HSA-6796648
11198,51224,R-HSA-6796648
11198,162699,R-HSA-6796648
11198,25920,R-HSA-6796648
11198,2968,R-HSA-6796648
11198,2177,R-HSA-6796648
11198,7469,R-HSA-6796648
11198,55215,R-HSA-6796648
11198,9150,R-HSA-6796648
9134,5934,R-HSA-1538133
4609,993,R-HSA-1538133
4609,4149,R-HSA-1538133
890,5934,R-HSA-1538133
898,5934,R-HSA-1538133
1017,9134,R-HSA-1538133
1017,890,R-HSA-1538133
1017,898,R-HSA-1538133
1017,8900,R-HSA-1538133
1017,5934,R-HSA-1538133
5933,9134,R-HSA-1538133
5933,983,R-HSA-1538133
5933,4605,R-HSA-1538133
5933,890,R-HSA-1538133
5933,898,R-HSA-1538133
5933,1017,R-HSA-1538133
5933,8900,R-HSA-1538133
5933,1869,R-HSA-1538133
5933,3065,R-HSA-1538133
5933,7027,R-HSA-1538133
5933,7029,R-HSA-1538133
5933,1874,R-HSA-1538133
4149,993,R-HSA-1538133
8900,5934,R-HSA-1538133
1869,983,R-HSA-1538133
1869,5111,R-HSA-1538133
1869,993,R-HSA-1538133
1869,990,R-HSA-1538133
5934,983,R-HSA-1538133
5934,4605,R-HSA-1538133
5934,7153,R-HSA-1538133
5934,5111,R-HSA-1538133
5934,890,R-HSA-1538133
5934,5933,R-HSA-1538133
5934,993,R-HSA-1538133
5934,1869,R-HSA-1538133
5934,5928,R-HSA-1538133
5934,3065,R-HSA-1538133
5934,91750,R-HSA-1538133
5934,286826,R-HSA-1538133
5934,132660,R-HSA-1538133
5934,55957,R-HSA-1538133
5934,990,R-HSA-1538133
5928,7153,R-HSA-1538133
5928,5111,R-HSA-1538133
5928,5933,R-HSA-1538133
5928,993,R-HSA-1538133
5928,1869,R-HSA-1538133
5928,91750,R-HSA-1538133
5928,286826,R-HSA-1538133
5928,132660,R-HSA-1538133
5928,55957,R-HSA-1538133
5928,990,R-HSA-1538133
3065,983,R-HSA-1538133
3065,4605,R-HSA-1538133
3065,890,R-HSA-1538133
3065,1869,R-HSA-1538133
1859,5928,R-HSA-1538133
1859,91750,R-HSA-1538133
1859,286826,R-HSA-1538133
1859,132660,R-HSA-1538133
1859,55957,R-HSA-1538133
7027,9134,R-HSA-1538133
7027,983,R-HSA-1538133
7027,4605,R-HSA-1538133
7027,7153,R-HSA-1538133
7027,5111,R-HSA-1538133
7027,890,R-HSA-1538133
7027,898,R-HSA-1538133
7027,1017,R-HSA-1538133
7027,5933,R-HSA-1538133
7027,993,R-HSA-1538133
7027,8900,R-HSA-1538133
7027,1869,R-HSA-1538133
7027,5934,R-HSA-1538133
7027,5928,R-HSA-1538133
7027,3065,R-HSA-1538133
7027,1875,R-HSA-1538133
7027,1874,R-HSA-1538133
7027,91750,R-HSA-1538133
7027,286826,R-HSA-1538133
7027,132660,R-HSA-1538133
7027,55957,R-HSA-1538133
7027,990,R-HSA-1538133
7029,9134,R-HSA-1538133
7029,983,R-HSA-1538133
7029,4605,R-HSA-1538133
7029,7153,R-HSA-1538133
7029,5111,R-HSA-1538133
7029,890,R-HSA-1538133
7029,898,R-HSA-1538133
7029,1017,R-HSA-1538133
7029,5933,R-HSA-1538133
7029,993,R-HSA-1538133
7029,8900,R-HSA-1538133
7029,1869,R-HSA-1538133
7029,5934,R-HSA-1538133
7029,5928,R-HSA-1538133
7029,3065,R-HSA-1538133
7029,1875,R-HSA-1538133
7029,1874,R-HSA-1538133
7029,91750,R-HSA-1538133
7029,286826,R-HSA-1538133
7029,132660,R-HSA-1538133
7029,55957,R-HSA-1538133
7029,990,R-HSA-1538133
1875,9134,R-HSA-1538133
1875,983,R-HSA-1538133
1875,4605,R-HSA-1538133
1875,7153,R-HSA-1538133
1875,5111,R-HSA-1538133
1875,890,R-HSA-1538133
1875,898,R-HSA-1538133
1875,1017,R-HSA-1538133
1875,5933,R-HSA-1538133
1875,993,R-HSA-1538133
1875,8900,R-HSA-1538133
1875,1869,R-HSA-1538133
1875,5934,R-HSA-1538133
1875,5928,R-HSA-1538133
1875,3065,R-HSA-1538133
1875,91750,R-HSA-1538133
1875,286826,R-HSA-1538133
1875,132660,R-HSA-1538133
1875,55957,R-HSA-1538133
1875,990,R-HSA-1538133
1874,9134,R-HSA-1538133
1874,983,R-HSA-1538133
1874,4605,R-HSA-1538133
1874,7153,R-HSA-1538133
1874,5111,R-HSA-1538133
1874,890,R-HSA-1538133
1874,898,R-HSA-1538133
1874,1017,R-HSA-1538133
1874,5933,R-HSA-1538133
1874,993,R-HSA-1538133
1874,8900,R-HSA-1538133
1874,1869,R-HSA-1538133
1874,5934,R-HSA-1538133
1874,5928,R-HSA-1538133
1874,3065,R-HSA-1538133
1874,91750,R-HSA-1538133
1874,286826,R-HSA-1538133
1874,132660,R-HSA-1538133
1874,55957,R-HSA-1538133
1874,990,R-HSA-1538133
91750,7153,R-HSA-1538133
91750,5111,R-HSA-1538133
91750,5933,R-HSA-1538133
91750,993,R-HSA-1538133
91750,1869,R-HSA-1538133
91750,990,R-HSA-1538133
286826,7153,R-HSA-1538133
286826,5111,R-HSA-1538133
286826,5933,R-HSA-1538133
286826,993,R-HSA-1538133
286826,1869,R-HSA-1538133
286826,91750,R-HSA-1538133
286826,990,R-HSA-1538133
132660,7153,R-HSA-1538133
132660,5111,R-HSA-1538133
132660,5933,R-HSA-1538133
132660,993,R-HSA-1538133
132660,1869,R-HSA-1538133
132660,91750,R-HSA-1538133
132660,286826,R-HSA-1538133
132660,990,R-HSA-1538133
55957,7153,R-HSA-1538133
55957,5111,R-HSA-1538133
55957,5933,R-HSA-1538133
55957,993,R-HSA-1538133
55957,1869,R-HSA-1538133
55957,91750,R-HSA-1538133
55957,286826,R-HSA-1538133
55957,132660,R-HSA-1538133
55957,990,R-HSA-1538133
2151,2793,R-HSA-456926
2151,10681,R-HSA-456926
2151,2788,R-HSA-456926
2151,9630,R-HSA-456926
2151,2784,R-HSA-456926
2151,2767,R-HSA-456926
2151,2769,R-HSA-456926
2151,2776,R-HSA-456926
2151,2786,R-HSA-456926
2151,2790,R-HSA-456926
2151,54331,R-HSA-456926
2151,2791,R-HSA-456926
2151,2782,R-HSA-456926
2151,2783,R-HSA-456926
2151,2792,R-HSA-456926
2151,2785,R-HSA-456926
2151,2787,R-HSA-456926
2151,2768,R-HSA-456926
2151,10672,R-HSA-456926
2151,59345,R-HSA-456926
2151,51764,R-HSA-456926
2151,55970,R-HSA-456926
2151,94235,R-HSA-456926
2793,2151,R-HSA-456926
2793,9630,R-HSA-456926
2793,2767,R-HSA-456926
2793,2769,R-HSA-456926
2793,2776,R-HSA-456926
2793,2768,R-HSA-456926
2793,10672,R-HSA-456926
2793,9002,R-HSA-456926
10681,2151,R-HSA-456926
10681,2793,R-HSA-456926
10681,2788,R-HSA-456926
10681,9630,R-HSA-456926
10681,2767,R-HSA-456926
10681,2769,R-HSA-456926
10681,2776,R-HSA-456926
10681,2786,R-HSA-456926
10681,2790,R-HSA-456926
10681,54331,R-HSA-456926
10681,2791,R-HSA-456926
10681,2792,R-HSA-456926
10681,2785,R-HSA-456926
10681,2787,R-HSA-456926
10681,2768,R-HSA-456926
10681,10672,R-HSA-456926
10681,9002,R-HSA-456926
10681,51764,R-HSA-456926
10681,55970,R-HSA-456926
10681,94235,R-HSA-456926
2788,2151,R-HSA-456926
2788,9630,R-HSA-456926
2788,2767,R-HSA-456926
2788,2769,R-HSA-456926
2788,2776,R-HSA-456926
2788,2768,R-HSA-456926
2788,10672,R-HSA-456926
2788,9002,R-HSA-456926
9630,2151,R-HSA-456926
9630,9002,R-HSA-456926
2147,2151,R-HSA-456926
2147,2149,R-HSA-456926
2147,9002,R-HSA-456926
6714,2149,R-HSA-456926
6714,5595,R-HSA-456926
6714,5594,R-HSA-456926
6714,409,R-HSA-456926
6714,408,R-HSA-456926
2784,2151,R-HSA-456926
2784,2793,R-HSA-456926
2784,2788,R-HSA-456926
2784,9630,R-HSA-456926
2784,2767,R-HSA-456926
2784,2769,R-HSA-456926
2784,2776,R-HSA-456926
2784,2786,R-HSA-456926
2784,2790,R-HSA-456926
2784,54331,R-HSA-456926
2784,2791,R-HSA-456926
2784,2792,R-HSA-456926
2784,2785,R-HSA-456926
2784,2787,R-HSA-456926
2784,2768,R-HSA-456926
2784,10672,R-HSA-456926
2784,9002,R-HSA-456926
2784,51764,R-HSA-456926
2784,55970,R-HSA-456926
2784,94235,R-HSA-456926
2149,5595,R-HSA-456926
5594,2149,R-HSA-456926
5594,409,R-HSA-456926
5594,408,R-HSA-456926
2767,2151,R-HSA-456926
2767,9002,R-HSA-456926
2769,2151,R-HSA-456926
2769,9002,R-HSA-456926
409,2149,R-HSA-456926
409,5595,R-HSA-456926
408,2149,R-HSA-456926
408,5595,R-HSA-456926
2776,2151,R-HSA-456926
2776,9002,R-HSA-456926
2786,2151,R-HSA-456926
2786,9630,R-HSA-456926
2786,2767,R-HSA-456926
2786,2769,R-HSA-456926
2786,2776,R-HSA-456926
2786,2768,R-HSA-456926
2786,10672,R-HSA-456926
2786,9002,R-HSA-456926
2790,2151,R-HSA-456926
2790,9630,R-HSA-456926
2790,2767,R-HSA-456926
2790,2769,R-HSA-456926
2790,2776,R-HSA-456926
2790,2768,R-HSA-456926
2790,10672,R-HSA-456926
2790,9002,R-HSA-456926
54331,2151,R-HSA-456926
54331,9630,R-HSA-456926
54331,2767,R-HSA-456926
54331,2769,R-HSA-456926
54331,2776,R-HSA-456926
54331,2768,R-HSA-456926
54331,10672,R-HSA-456926
54331,9002,R-HSA-456926
2791,2151,R-HSA-456926
2791,9630,R-HSA-456926
2791,2767,R-HSA-456926
2791,2769,R-HSA-456926
2791,2776,R-HSA-456926
2791,2768,R-HSA-456926
2791,10672,R-HSA-456926
2791,9002,R-HSA-456926
2782,2151,R-HSA-456926
2782,2793,R-HSA-456926
2782,2788,R-HSA-456926
2782,9630,R-HSA-456926
2782,2767,R-HSA-456926
2782,2769,R-HSA-456926
2782,2776,R-HSA-456926
2782,2786,R-HSA-456926
2782,2790,R-HSA-456926
2782,54331,R-HSA-456926
2782,2791,R-HSA-456926
2782,2792,R-HSA-456926
2782,2785,R-HSA-456926
2782,2787,R-HSA-456926
2782,2768,R-HSA-456926
2782,10672,R-HSA-456926
2782,9002,R-HSA-456926
2782,51764,R-HSA-456926
2782,55970,R-HSA-456926
2782,94235,R-HSA-456926
2783,2151,R-HSA-456926
2783,2793,R-HSA-456926
2783,2788,R-HSA-456926
2783,9630,R-HSA-456926
2783,2767,R-HSA-456926
2783,2769,R-HSA-456926
2783,2776,R-HSA-456926
2783,2786,R-HSA-456926
2783,2790,R-HSA-456926
2783,54331,R-HSA-456926
2783,2791,R-HSA-456926
2783,2792,R-HSA-456926
2783,2785,R-HSA-456926
2783,2787,R-HSA-456926
2783,2768,R-HSA-456926
2783,10672,R-HSA-456926
2783,9002,R-HSA-456926
2783,51764,R-HSA-456926
2783,55970,R-HSA-456926
2783,94235,R-HSA-456926
2792,2151,R-HSA-456926
2792,9630,R-HSA-456926
2792,2767,R-HSA-456926
2792,2769,R-HSA-456926
2792,2776,R-HSA-456926
2792,2768,R-HSA-456926
2792,10672,R-HSA-456926
2792,9002,R-HSA-456926
2785,2151,R-HSA-456926
2785,9630,R-HSA-456926
2785,2767,R-HSA-456926
2785,2769,R-HSA-456926
2785,2776,R-HSA-456926
2785,2768,R-HSA-456926
2785,10672,R-HSA-456926
2785,9002,R-HSA-456926
2787,2151,R-HSA-456926
2787,9630,R-HSA-456926
2787,2767,R-HSA-456926
2787,2769,R-HSA-456926
2787,2776,R-HSA-456926
2787,2768,R-HSA-456926
2787,10672,R-HSA-456926
2787,9002,R-HSA-456926
10672,2151,R-HSA-456926
10672,9002,R-HSA-456926
9002,2793,R-HSA-456926
9002,10681,R-HSA-456926
9002,2788,R-HSA-456926
9002,9630,R-HSA-456926
9002,2784,R-HSA-456926
9002,2767,R-HSA-456926
9002,2769,R-HSA-456926
9002,2776,R-HSA-456926
9002,2786,R-HSA-456926
9002,2790,R-HSA-456926
9002,54331,R-HSA-456926
9002,2791,R-HSA-456926
9002,2782,R-HSA-456926
9002,2783,R-HSA-456926
9002,2792,R-HSA-456926
9002,2785,R-HSA-456926
9002,2787,R-HSA-456926
9002,2768,R-HSA-456926
9002,10672,R-HSA-456926
9002,59345,R-HSA-456926
9002,51764,R-HSA-456926
9002,55970,R-HSA-456926
9002,94235,R-HSA-456926
59345,2151,R-HSA-456926
59345,2793,R-HSA-456926
59345,2788,R-HSA-456926
59345,9630,R-HSA-456926
59345,2767,R-HSA-456926
59345,2769,R-HSA-456926
59345,2776,R-HSA-456926
59345,2786,R-HSA-456926
59345,2790,R-HSA-456926
59345,54331,R-HSA-456926
59345,2791,R-HSA-456926
59345,2792,R-HSA-456926
59345,2785,R-HSA-456926
59345,2787,R-HSA-456926
59345,2768,R-HSA-456926
59345,10672,R-HSA-456926
59345,9002,R-HSA-456926
59345,51764,R-HSA-456926
59345,55970,R-HSA-456926
59345,94235,R-HSA-456926
51764,2151,R-HSA-456926
51764,9630,R-HSA-456926
51764,2767,R-HSA-456926
51764,2769,R-HSA-456926
51764,2776,R-HSA-456926
51764,2768,R-HSA-456926
51764,10672,R-HSA-456926
51764,9002,R-HSA-456926
55970,2151,R-HSA-456926
55970,9630,R-HSA-456926
55970,2767,R-HSA-456926
55970,2769,R-HSA-456926
55970,2776,R-HSA-456926
55970,2768,R-HSA-456926
55970,10672,R-HSA-456926
55970,9002,R-HSA-456926
94235,2151,R-HSA-456926
94235,9630,R-HSA-456926
94235,2767,R-HSA-456926
94235,2769,R-HSA-456926
94235,2776,R-HSA-456926
94235,2768,R-HSA-456926
94235,10672,R-HSA-456926
94235,9002,R-HSA-456926
1871,9134,R-HSA-9661069
1871,1019,R-HSA-9661069
1871,595,R-HSA-9661069
1871,898,R-HSA-9661069
1871,1017,R-HSA-9661069
1871,894,R-HSA-9661069
1871,896,R-HSA-9661069
1871,1026,R-HSA-9661069
1871,1027,R-HSA-9661069
1871,1028,R-HSA-9661069
1871,1021,R-HSA-9661069
5925,9134,R-HSA-9661069
5925,1019,R-HSA-9661069
5925,595,R-HSA-9661069
5925,898,R-HSA-9661069
5925,1017,R-HSA-9661069
5925,894,R-HSA-9661069
5925,896,R-HSA-9661069
5925,1026,R-HSA-9661069
5925,1027,R-HSA-9661069
5925,1028,R-HSA-9661069
5925,1021,R-HSA-9661069
1019,1028,R-HSA-9661069
595,1019,R-HSA-9661069
595,1028,R-HSA-9661069
1017,9134,R-HSA-9661069
1017,898,R-HSA-9661069
894,1019,R-HSA-9661069
894,1028,R-HSA-9661069
896,1019,R-HSA-9661069
896,1028,R-HSA-9661069
1026,1019,R-HSA-9661069
1026,595,R-HSA-9661069
1026,894,R-HSA-9661069
1026,896,R-HSA-9661069
1026,1021,R-HSA-9661069
1027,1019,R-HSA-9661069
1027,595,R-HSA-9661069
1027,894,R-HSA-9661069
1027,896,R-HSA-9661069
1027,1021,R-HSA-9661069
1021,595,R-HSA-9661069
1021,894,R-HSA-9661069
1021,896,R-HSA-9661069
1021,1028,R-HSA-9661069
1869,9134,R-HSA-9661069
1869,1019,R-HSA-9661069
1869,595,R-HSA-9661069
1869,898,R-HSA-9661069
1869,1017,R-HSA-9661069
1869,894,R-HSA-9661069
1869,896,R-HSA-9661069
1869,1026,R-HSA-9661069
1869,1027,R-HSA-9661069
1869,1028,R-HSA-9661069
1869,1021,R-HSA-9661069
7027,1871,R-HSA-9661069
7027,9134,R-HSA-9661069
