src,dest,score
2313,538,0.0010444761865755
2313,22900,0.0014390909869548
2313,857,0.0017403441066687
2313,6367,0.0015273515841906
2313,51744,0.0015072769059145
2313,941,0.0020566369910678
2313,148170,0.0022389566695842
2313,64866,0.001117853429195
2313,9382,0.0010893992598653
2313,1277,0.0023768397180093
2313,50846,0.0010995069992109
2313,10901,0.001923355578057
2313,401565,0.0012737445618444
2313,2203,0.0032661073825221
2313,2686,0.0015239789023405
2313,51738,0.0010599729244986
2313,51291,0.0025134409730203
2313,2771,0.002316016232746
2313,27197,0.0017627819916709
2313,3059,0.0036877468282577
2313,57594,0.0017375628743999
2313,3212,0.0016752227185826
2313,3384,0.0028379649474252
2313,286676,0.0011134383259971
2313,25959,0.0019438944216815
2313,3759,0.0024225972561269
2313,11015,0.0013617019293545
2313,23351,0.0010548650326606
2313,3915,0.0015174429632388
2313,348801,0.0013639157972606
2313,7851,0.0021867331780413
2313,4313,0.0010489331412084
2313,23218,0.0019643203091745
2313,654364,0.0023981708538281
2313,23225,0.0014604791151309
2313,25903,0.0013659851913498
2313,26578,0.0020048629931584
2313,132430,0.0023165269602034
2313,83483,0.0012885077349028
2313,333926,0.0010320295043837
2313,4007,0.0037532438503289
2313,5396,0.0010853625642187
2313,5644,0.0012462923651777
2313,26191,0.0017229566519074
2313,390667,0.0010614779245476
2313,283349,0.034013103781422
2313,9028,0.0018038678094612
2313,27181,0.0012987744617392
2313,57228,0.0024547961688552
2313,6813,0.0034372694273487
2313,374403,0.0017019142756129
2313,7293,0.001091888022734
2313,6737,0.0017063762777856
2313,10537,0.0012573936019872
2313,5127,0.0010223395110968
2313,1441,0.0031818073861019
2313,2028,0.0024642905626379
2313,83953,0.0019480594052318
2313,29109,0.0022565368354718
2313,2568,0.0014612567206834
2313,2625,0.0031078875042397
2313,23593,0.0011066819938685
2313,3213,0.0010706438166831
2313,8870,0.0027009368624126
2313,3680,0.0012920784718586
2313,162605,0.0010605819993448
2313,3985,0.0014875437256037
2313,81557,0.0037877491976103
2313,11184,0.003101416136717
2313,6404,0.0033475345413107
2313,83595,0.0022933191288497
2313,10494,0.0013585161578215
2313,6809,0.0015828162564492
2313,126282,0.0013200996784048
2313,1831,0.001012970267446
2313,7547,0.0039690343267436
2313,718,0.0058186257458482
2313,7123,0.0010769857645866
2313,3588,0.0010521168243142
2313,3600,0.0015069025582468
2313,325,0.0011336101827781
2313,345,0.0010500826568407
2313,10678,0.0016090832676904
2313,768,0.0015431047979131
2313,1675,0.0019548700868422
2313,1997,0.0021715892113096
2313,400823,0.0028559400588397
2313,79443,0.0022218645082905
2313,3105,0.0026371280957382
2313,646962,0.0010134974115359
2313,54947,0.0020542912311759
2313,126364,0.0044780912366546
2313,4105,0.0010103360625093
2313,7941,0.0010868557554172
2313,56920,0.0021743171659907
2313,6512,0.0017732083168588
2313,23380,0.0012419247418191
2313,389898,0.0010110255677143
2313,3426,0.0025108813556329
2313,1727,0.0019997194407479
2313,81839,0.0024093770558056
2313,27284,0.0021975589799919
2313,1366,0.0011577350533967
2313,2329,0.0013635669729132
2313,1796,0.0012995868491499
2313,23344,0.0014797162506908
2313,440699,0.0010455385260638
2313,4222,0.0013214806928793
2313,9060,0.0012523101229514
2313,127,0.0010960743297085
2313,140564,0.0128453014682744
2313,124773,0.001056325481829
2313,595,0.001484101228904
2313,388698,0.0012660450242912
2313,2350,0.0020888581590288
2313,1880,0.0012595827551894
2313,3458,0.001518073188171
2313,3460,0.0010941800952322
2313,3606,0.0029490348998003
2313,5627,0.0022082901784013
2313,353091,0.0012956257126431
2313,54809,0.0012078152696357
2313,140685,0.0014716320339653
2313,81793,0.0101233623258158
2313,51286,0.0016723808474481
2313,58510,0.0013597765220906
2313,51393,0.0024245413576361
2313,93649,0.0010756316635385
2313,148811,0.0011244337365913
2313,2303,0.0011065967979663
2313,440050,0.0019454715460222
2313,125206,0.0016442618851735
2313,51411,0.0057015725705646
2313,133874,0.0010257604278785
2313,1396,0.0011766015852485
2313,81558,0.0011083702574301
2313,55007,0.0011965916907661
2313,2512,0.0023093752717882
2313,4147,0.0018331240235902
2313,55698,0.0010145536659717
2313,55062,0.0012128431897305
2313,7571,0.0010789769226311
2313,9585,0.0013725899830495
2313,25902,0.0010565330472142
2313,26509,0.0142722958054476
2313,9411,0.0034172928394483
2313,3375,0.0024087320281187
2313,5641,0.006706625208571
2313,8804,0.0074659257036222
2313,56261,0.0073735744504645
2313,23498,0.0069555248100603
2313,7046,0.0085807311955745
2353,23237,0.007674177469592
2353,374,0.0228267747396029
2353,467,0.0289134648425559
2353,1026,0.0050308768272487
2353,1847,0.0151862138436599
2353,2355,0.0121271551492994
2353,3726,0.0560717050782223
2353,9314,0.0242755253013829
2353,83755,0.004409214479456
2353,4783,0.0079978955293486
2353,266743,0.0052679576323696
2353,4929,0.0278339700751713
2353,5292,0.0039130331977923
2353,25833,0.001579708168305
2353,29950,0.0086483855013679
2353,8676,0.0127046423594219
2353,1843,0.0565974499257835
2353,2069,0.0022423554193193
2353,8061,0.0170625511211825
2353,2669,0.0066823402089292
2353,3868,0.0016725856684639
2353,1081,0.0011105005271243
2353,23135,0.0011182099052547
2353,7071,0.0013593624025165
2353,7975,0.0015775867420406
2353,4791,0.001322865687749
2353,120787,0.0014072768855283
2353,2810,0.0013517545171972
2353,10246,0.001202446654118
2353,51330,0.0027883585061868
2353,3337,0.0133629331729317
2353,3772,0.0033632098559143
2353,414236,0.0015397620778479
2353,857,0.0018267296604315
2353,85301,0.0011053684780798
2353,2289,0.0012168492671251
2353,58985,0.001236779746396
2353,1263,0.0091297694696991
2353,8870,0.0268543621982021
2353,9510,0.0135403600538799
2353,2354,0.0324517194788753
2353,7850,0.0035738184244553
2353,6351,0.0326698239577903
2353,9560,0.0268779572385809
2353,5997,0.0051750733208928
2353,222584,0.001744864875463
2353,11098,0.0032549958994781
2353,2162,0.0015117812316506
2353,6556,0.0016360462280835
2353,6348,0.0333595515821359
2353,414062,0.0244957803184827
2353,2353,0.005259627940868358
2353,4170,0.0220193199964103
2353,3659,0.0017198330482258
2353,64332,0.0087221839485409
2353,11259,0.0054853001447357
2353,23764,0.0107798857974731
2353,8995,0.013160671437247
2353,212,0.0030845401901014
2353,1880,0.0132467464580873
2353,390190,0.0015535256027312
2353,6446,0.0043129464968886
2353,9021,0.0244969728581729
2353,4680,0.0021739249746426
2353,1051,0.0187184230767088
2353,26094,0.0034617634022051
2353,3586,0.0031088573504883
2353,85450,0.0097754055232223
2353,10365,0.0108179486970421
2353,3963,0.0019106098841327
2353,643418,0.0035424761644387
2353,1326,0.0046223645874051
2353,4739,0.0043302303330603
2353,5329,0.0058024263219358
2353,5054,0.0110895692950885
2353,7057,0.0098140415241366
2353,677,0.0049431242476699
2353,345,0.0010231123153346
2353,84002,0.0015225835491478
2353,330,0.0015788925841444
2353,149478,0.0017466688566022
2353,6346,0.0010764437556129
2353,1844,0.0033847914085102
2353,2041,0.0016374971395632
2353,9982,0.0018997022702947
2353,3624,0.0010945771642149
2353,10637,0.0021945947781383
2353,4069,0.0013957937104811
2353,283131,0.0015094242739646
2353,9124,0.0010035647014185
2353,10158,0.0013495626247014
2353,5473,0.002328500233058
2353,5732,0.0010471798677411
2353,6274,0.0030514243982086
2353,6588,0.0010242128605384
2353,79689,0.001236571630488
2353,7168,0.0011107328555578
2353,168975,0.0011378927291277
2353,9674,0.0022229324532996
2353,3937,0.0019026148474553
2353,6699,0.0016150036267055
2353,118932,0.0014601222315118
2353,2920,0.0108197476105792
2353,51207,0.0012428122015499
2353,151306,0.0014617010119875
2353,54577,0.0010425311983429
2353,3553,0.0242752130008526
2353,93487,0.0015668531016404
2353,4319,0.0014647599390244
2353,8835,0.0012638431854773
2353,7097,0.001306918533038
2353,1232,0.0010705934611764
2353,22856,0.0057489436915698
2353,5341,0.0014005006695431
2353,791115,0.0049762748424437
2353,2919,0.009880675298253
2353,85509,0.0059865767394971
2353,3164,0.0246107250032249
2353,6372,0.0019558597201376
2353,22936,0.0023277596523762
2353,2994,0.0010068674379018
2353,126917,0.0012216606433096
2354,64651,0.0143092854357669
2354,2354,0.005259627940868358
2354,5008,0.0193464386415186
2354,7538,0.0278889785423045
2354,7832,0.0170761518194858
2354,9560,0.0268229756811406
2354,3725,0.0098571226323348
2354,23764,0.0067573933249152
2354,23237,0.0038000972704847
2354,116093,0.0033329503135564
2354,2355,0.002968674525846
2354,9173,0.0042324790629628
2354,122953,0.0027876052494441
2354,137797,0.0025740653292887
2354,100294720,0.0020591659703975
2354,83595,0.0025791656604616
2354,64129,0.0020198039109691
2354,6348,0.0214624047162896
2354,1440,0.0136349349305935
2354,9314,0.0336548223922942
2354,4158,0.0071440009130193
2354,6401,0.0066027115251374
2354,6722,0.0080709019971418
2354,7056,0.00862938085645
2354,248,0.0027902331935535
2354,306,0.0047579083842165
2354,340980,0.0019638555013503
2354,400966,0.0015242154412336
2354,2920,0.0067101602726111
2354,4616,0.0073072679483865
2354,286362,0.0060853540614242
2354,9308,0.0138476699769917
2354,3553,0.0140077453922969
2354,3557,0.0051301116090586
2354,5473,0.004397661574954
2354,646480,0.0036688434392388
2354,3963,0.0017252288355741
2354,64499,0.0030336088689137
2354,285973,0.0011798077991467
2354,374470,0.0012127707884169
2354,389941,0.0012179917250909
2354,1026,0.0016192107943592
2354,1969,0.0027687352035073
2354,4783,0.0013232621278503
2354,5292,0.0012408005458318
2354,8676,0.0021825586838808
2354,5105,0.0026126995500749
8061,23237,0.0135332888062674
8061,10865,0.0160577755167234
8061,602,0.0137997822309907
8061,1026,0.0154697850475224
8061,3337,0.023527547993294
8061,1847,0.0307803541525688
8061,2355,0.0184899181516646
8061,3726,0.0136568936610629
8061,5292,0.0162537406965587
8061,1263,0.0238809730593696
8061,5054,0.0315311505122539
8061,871,0.014276778025611
8061,29950,0.0319773228621386
8061,27286,0.0139443693182655
8061,51330,0.0290490245901471
8061,133,0.0234345442018759
8061,8061,0.005259627940868358
8061,7071,0.0113673437688426
8061,23764,0.0270850643659637
8061,7975,0.0101239509190052
8061,338662,0.0074671861982963
8061,11098,0.0120422244610902
8061,7057,0.0177610508083838
8061,644815,0.0121880443903973
8061,4783,0.0121853117824196
8061,26499,0.0091120950152438
8061,51703,0.0030680662312343
8061,302,0.0085942899672097
8061,304,0.0088994167910147
8061,445328,0.0019675261058218
8061,149478,0.0048827317013372
8061,960,0.0034812994057822
8061,23529,0.0113005104149626
8061,85301,0.0030308370992185
8061,1843,0.0075952472458345
8061,2275,0.0048036936498092
8061,29109,0.0051662812275015
8061,2669,0.0065106532666964
8061,3384,0.0023822489496692
8061,3589,0.0041732680037734
8061,3553,0.0027526076117548
8061,3554,0.0084505284804685
8061,7850,0.0043302721035434
8061,3659,0.0105681694782481
8061,1316,0.0100791061624867
8061,3868,0.0017814110443034
8061,3856,0.0033532752596157
8061,3949,0.0037333372838363
8061,340654,0.0041226994029281
8061,346389,0.005831901983167
8061,2872,0.0029789811796211
8061,4627,0.0051275021253187
8061,64332,0.0048946656649638
8061,266743,0.0026982562970129
8061,11252,0.0041199244622939
8061,5175,0.0039407203305932
8061,415116,0.0079375578180992
8061,6274,0.0110132764485589
8061,23541,0.0034033859564012
8061,5271,0.0054593108148712
8061,6556,0.0045625090882513
8061,8676,0.0095916063384819
8061,8407,0.0089975898634632
8061,3604,0.0029893536239049
8061,7421,0.0050377806260237
8061,374,0.01330456278915
8061,87,0.0093404268487512
8061,3339,0.0044513244713649
8061,3624,0.0022102124218037
8061,3898,0.0014170892078167
8061,4256,0.0086476512778435
8061,4319,0.004044660708062
8061,4739,0.0117301771255523
8061,4791,0.0041002241784992
8061,4929,0.0025053801637824
8061,123,0.0031829021983703
8061,170679,0.0055359878737546
8061,6504,0.0038027065060116
8061,8835,0.0040550317986502
8061,9948,0.0055777290526187
8061,8714,0.0020432048421013
8061,212,0.0010661969207203
8061,164284,0.0012251773409345
8061,22809,0.0016065679140007
8061,5205,0.0022257812455021
8061,25825,0.0033319123375693
8061,9531,0.0019478244316812
8061,8915,0.0023678591943965
8061,633,0.001601099253713
8061,8553,0.0015405094370082
8061,414236,0.0017643471018179
8061,726,0.0011280013683732
8061,1009,0.0010599940004173
8061,1022,0.0018897227663201
8061,79094,0.0014655817110939
8061,1277,0.0014816293493634
8061,1289,0.0031250451502598
8061,1291,0.0011465996074621
8061,1295,0.0034683399342394
8061,1474,0.0016575345002453
8061,6373,0.0013694690662821
8061,1607,0.0011753073734931
8061,113878,0.0011830847980382
8061,2004,0.0021398896457256
8061,2069,0.0015421709870542
8061,2289,0.001202501123996
8061,10468,0.0013231524763763
8061,149699,0.0019855817138295
8061,3269,0.0015326781721648
8061,29949,0.0010405738317544
8061,23135,0.0012819288286691
8061,9119,0.0022074187831885
8061,3912,0.0028432408127147
8061,3915,0.0028351772494684
8061,158062,0.0012741301904119
8061,3937,0.0019469414304623
8061,29995,0.0013458703048603
8061,4016,0.0015658048070711
8061,23143,0.0015391370589711
8061,80131,0.00174231017228
8061,4053,0.0010919691852428
8061,4069,0.0021336085047109
8061,79778,0.0017323604542132
8061,116535,0.0018543481757911
8061,692094,0.0021299480199238
8061,10276,0.0027982124238301
8061,9468,0.0021956049008676
8061,23129,0.0010105403059651
8061,9649,0.0014845402955051
8061,25996,0.0026615956322907
8061,5998,0.0018577988392966
8061,255488,0.0012894865476853
8061,861,0.0018786374492237
8061,22904,0.0027641176640014
8061,5265,0.0015732986370926
8061,166929,0.0010390728056555
8061,6520,0.0011272285607436
8061,6579,0.001807823581148
8061,6649,0.0017163796738992
8061,353324,0.0020537391220777
8061,200734,0.0013948118275721
8061,83931,0.0031455317354269
8061,7050,0.0024831069492951
8061,147744,0.0010435672324099
8061,3371,0.0013524565589037
8061,25816,0.0019041515095652
8061,7132,0.0032432577752424
8061,79054,0.002672691961455
8061,22996,0.0021816109408091
8061,84790,0.0020848856713798
8061,7431,0.002067471332104
8061,118932,0.0053241192076218
8061,597,0.0057078716189892
8061,1233,0.0041820240004195
8061,3002,0.0027092160092895
8061,147183,0.0044694487137005
8061,196410,0.013131426572434
8061,3164,0.0043690653451235
8061,83667,0.0028541738867252
8061,399473,0.0047646846558725
8061,84959,0.0057121259003749
8061,90226,0.002840930726719
8061,5329,0.0227421678728917
8061,84419,0.0024776086457822
8061,284546,0.0037527478500066
8061,9629,0.0033064726813072
8061,11259,0.0110878160972778
8061,199720,0.002733302047281
8061,4005,0.0071617780220109
8061,5328,0.0066716549136488
8061,129868,0.0040054171020357
8061,79861,0.0072885963688514
8061,1890,0.0046159789432167
8061,7422,0.0067510411292857
8061,165,0.0016192497258111
8061,977,0.0013791218498569
8061,3381,0.0019549132215152
8061,3586,0.0015228783734779
8061,10246,0.0020211038229539
8061,92999,0.0010547914565816
8061,8706,0.0011632951750021
8061,2683,0.001650309427846
8061,1232,0.0024898305000785
8061,1591,0.001092999242259
8061,1981,0.0018846426034958
8061,1880,0.001773198834371
8061,27197,0.0028265956475605
8061,8870,0.0024121853621047
8061,22801,0.0012043869331483
8061,23046,0.002450521642338
8061,9313,0.0014727523030577
8061,4635,0.0013085488452742
8061,140902,0.0010588539125233
8061,127544,0.0011596370394262
8061,56475,0.0010892627985363
8061,6809,0.0025361350874025
8061,4070,0.0016698144802419
8061,199964,0.0015744293346644
8061,7357,0.0021695471135497
8061,80111,0.006131948036149
8061,1145,0.0026000294827333
8061,3310,0.0209624857489652
8061,26191,0.0042421515948236
8061,1827,0.0051366792134964
8061,56833,0.0042835814126404
8061,93487,0.0021588807410716
8061,8737,0.0014930284135467
8061,81788,0.0062611228832497
8061,139322,0.001023435221644
8061,330,0.001570756690851
8061,712,0.0010585975442834
8061,1588,0.0037741426821364
8061,84034,0.0020493675078798
8061,2138,0.0010915566234901
8061,2316,0.0017973338154203
8061,10578,0.0016160063028295
8061,3460,0.0046486630577433
8061,55203,0.0020750801579551
8061,120787,0.0010205707616396
8061,51450,0.0011830191183082
8061,4982,0.0024186792789218
8061,10950,0.004205890286979
8061,8530,0.0052339583162681
8061,79368,0.0016758484079154
8061,2335,0.0034400821534723
8061,3123,0.003765954654582
8061,4170,0.0129973011557844
8061,10135,0.0050745371870127
8061,5778,0.004904592974051
8061,157724,0.0030482684580722
8061,6588,0.0057515095220709
8061,9021,0.0273328664714918
8061,5829,0.0012568793092046
8061,1758,0.0040586012579091
8061,10253,0.0122746191493116
8061,7791,0.0123748792339356
8061,3135,0.0017452494558997
8061,8091,0.0055925287121994
8061,22856,0.0125614043352722
8061,84674,0.0015257342305799
8061,283316,0.0010268788825729
8061,64866,0.0014228652718628
8061,2022,0.0020979166657387
8061,8817,0.0010283098439921
8061,389207,0.00112584033252
8061,10437,0.0035368748033749
8061,5217,0.0010766564609522
8061,5820,0.0019875478479227
8061,5937,0.0012785992668602
8061,390,0.0010199464892255
8061,29119,0.0013710580664343
8061,2539,0.0016450806342872
8061,598,0.001583459495935
8061,1089,0.0021161418211514
8061,3426,0.0025347138297602
8061,1116,0.0027104171896413
8061,25927,0.0010608128411175
8061,1305,0.0015486643230367
8061,11082,0.0022003647447257
8061,3059,0.0010425055940947
8061,3375,0.0011314488071538
8061,6945,0.0016032592682446
8061,4084,0.0011990164000926
8061,91663,0.0031014492876276
8061,2494,0.0018685110009973
8061,27334,0.0016677058390592
8061,5777,0.0010484705016975
8061,5880,0.0031699245164244
8061,58528,0.0010938491774714
8061,677763,0.0011587221755322
8061,6397,0.0012497614190289
8061,27180,0.0017994396934839
8061,7076,0.0042905340510454
8061,8740,0.0035163371825092
8061,128653,0.0015082897937818
8061,6348,0.0011318939713396
8061,1379,0.001009573452944
8061,1442,0.0016706871758757
8061,1846,0.0020422225387146
8061,24147,0.001030550384248
8061,29909,0.0028848463006999
8061,8477,0.0012533545566478
8061,10788,0.0029063685000453
8061,606293,0.0011053242952222
8061,11019,0.0011597226190797
8061,23643,0.0024833518850939
8061,2122,0.0012916683539111
8061,4222,0.001567159506901
8061,710,0.0030324384522813
8061,51246,0.0027422276052686
8061,144108,0.0010039036644981
8061,6774,0.0017794006456166
8061,84676,0.0012542969408059
8061,6675,0.0012020720372415
8061,10941,0.0013150224971887
8061,139596,0.001094791400763
8061,25921,0.0026110113983543
8061,230,0.0010307960610062
8061,3577,0.0011855963795306
8061,22936,0.0012723702662128
8061,355,0.0019669753665168
8061,2792,0.0011720710069743
8061,140807,0.0010232998710071
8061,11282,0.0016988712149167
8061,399,0.0011992092458998
8061,378925,0.0015545090777
8061,290,0.0018749426023869
8061,79630,0.0018893096797497
8061,11117,0.0014092346994137
8061,23704,0.001352282162995
8061,79887,0.001374975663551
8061,5473,0.0010792873734277
8061,7067,0.0016246936474401
8061,1470,0.0012085537573946
8061,22993,0.0010667702476157
8061,3621,0.0013226105397107
8061,3718,0.0017092607868417
8061,6689,0.0041844347070109
8061,60,0.0044403409439349
8061,197259,0.0066079468733259
8061,8807,0.0014281721539272
8061,9506,0.0010342621755633
8061,23780,0.0013226391059798
8061,3672,0.0010212686339629
8061,5680,0.001217805968026
8061,6677,0.0011707183355473
8061,55211,0.0023287113641463
8061,116123,0.00112491647748
8061,3904,0.0015876129851923
8061,5304,0.0013846019586231
8061,27284,0.0020332028092849
8061,285,0.0019893222158635
8061,1180,0.0010849850356437
8061,400823,0.0017181674613749
8061,2787,0.001552863232239
8061,8638,0.0020975934262692
8061,51365,0.0010565839975045
8061,135114,0.0021471040115043
8061,56947,0.0016104883039341
8061,5542,0.0011056318779965
8061,2590,0.0011330598614018
8061,9411,0.0027969803195832
8061,135152,0.0010293853174181
8061,1278,0.0011726512395018
8061,92483,0.0013144679212399
8061,4060,0.0026372626680352
8061,5608,0.0012152141434855
8061,9,0.0011761987111567
8061,5446,0.0010802398067753
8061,151742,0.0012172466848669
8061,23682,0.0017012311356918
8061,23626,0.0021454504524447
8061,55062,0.0020878098484201
8061,1260,0.0020864348731485
8061,916,0.0013937821933945
8061,54206,0.0023164156211809
8061,2268,0.0087221957640808
8061,113791,0.001074807850883
8061,5732,0.0028575656554916
8061,117581,0.0015164619550498
8061,2919,0.0095561245016191
8061,3303,0.0071708687398841
8061,64922,0.0013684187125812
8061,5196,0.0019693073915043
8061,384,0.0023154854971987
8061,1469,0.001711887667228
8061,1958,0.0119702994341755
8061,2294,0.0038072104649314
8061,2213,0.0016487990714481
8061,27336,0.001128433236714
8061,345611,0.0054802839191083
8061,51176,0.0012199733237794
8061,80177,0.0011768486474558
8061,345062,0.0021334731883705
8061,6288,0.0012661765491895
8061,9246,0.0011713091219156
8061,9592,0.0059569854695275
8061,283,0.0010467642213474
8061,1027,0.0011787735689771
8061,144501,0.0060215800047
8061,8273,0.0109960725046706
8061,6876,0.0042394816001475
2355,23237,0.0115112132642297
2355,467,0.0276249836921552
2355,476,0.0059958556221943
2355,5205,0.0114571342744473
2355,1268,0.0055338038754504
2355,1843,0.0060201734082492
2355,1847,0.0191157219161416
2355,2069,0.0088160780575497
2355,2114,0.005915772160918
2355,2162,0.0077642477774155
2355,644815,0.0072600441085827
2355,2355,0.005259627940868358
2355,2564,0.0121658269953066
2355,2669,0.0057216356046899
2355,3269,0.0071561885226045
2355,3726,0.0130786392660003
2355,55203,0.0079576112682635
2355,9020,0.005233380003333
2355,4627,0.0062784123352904
2355,4783,0.0228417132106328
2355,5292,0.0125159485010595
2355,5744,0.0058562206430613
2355,5271,0.0077260047824178
2355,29950,0.0076902571821498
2355,10019,0.0061220667444686
2355,22996,0.006460781114098
2355,7538,0.0089092465609566
2355,146,0.0095643369149308
2355,1009,0.0098252255127658
2355,23529,0.0077924432624409
2355,3337,0.0157002617929146
2355,8061,0.0114431355659532
2355,145781,0.0055141679139336
2355,11010,0.0051486169234933
2355,7071,0.0074205552006105
2355,3868,0.0074079491513642
2355,3976,0.0077219940742773
2355,4210,0.0053464151014886
2355,4314,0.0068928273294567
2355,25903,0.0053486718190549
2355,7171,0.0137177935851341
2355,54210,0.0109067641302616
2355,57113,0.0055203332242957
2355,7421,0.0085965048536509
2355,414236,0.0047455156194014
2355,1026,0.0040587899727471
2355,2354,0.0041724631933464
2355,54810,0.0028176304572728
2355,9929,0.0033749767836116
2355,9119,0.002796791082585
2355,26499,0.00397037651351
2355,25833,0.0023960717171539
2355,10512,0.0038029144748045
2355,7850,0.0077206866198873
2355,11098,0.0200676256551198
2355,374,0.0176166731988065
2355,6274,0.0053925969778124
2355,9427,0.0016769367718467
2355,5175,0.0040166619693642
2355,1289,0.0034139916508115
2355,9961,0.0030497439591238
2355,9590,0.0122237921440179
2355,11259,0.0241897583279146
2355,3566,0.0082030127410417
2355,85450,0.0070459166212268
2355,4645,0.0070037761252764
2355,29959,0.0056445589504869
2355,6401,0.006458792458499
2355,5054,0.0180574890372125
2355,7057,0.0181072807124564
2355,23764,0.0102252232411686
2355,9253,0.008778864268778
2355,2869,0.0055384098194954
2355,93487,0.0071524268139058
2355,10803,0.0013429607816973
2355,960,0.0032616693852716
2355,1281,0.0013394348575604
2355,11072,0.0035834134518099
2355,1889,0.0017783360666206
2355,1977,0.0017954857080069
2355,2041,0.0015235715174805
2355,2274,0.0031733483409736
2355,51083,0.0020282029047228
2355,53836,0.0011574843117174
2355,3162,0.0012498912397665
2355,3675,0.0022215941149612
2355,3783,0.0015299414370355
2355,3915,0.0012762682237783
2355,79166,0.0017073256407404
2355,4053,0.0022035033343409
2355,346389,0.0013858700377388
2355,7975,0.0030507530205608
2355,4318,0.0011196636114273
2355,84665,0.0013174852809927
2355,54852,0.0012600294052823
2355,59339,0.0011024740591215
2355,1263,0.00186571283253
2355,639,0.0027925875204099
2355,6236,0.0012115066773955
2355,23314,0.0014149399236117
2355,5265,0.0011250823003441
2355,6579,0.0012181177991939
2355,399474,0.0013494605452015
2355,3371,0.0016623412847355
2355,79054,0.0026244698504046
2355,7425,0.0010831566228433
2355,7431,0.0022902703157334
2355,1295,0.0047140966253656
2355,4544,0.0030854447146453
2355,5270,0.0035234292646498
2355,7348,0.0014337795637976
2355,51129,0.0023684196867009
2355,420,0.0017185452788007
2355,3082,0.0040400330678593
2355,10446,0.0030465448467682
2355,4929,0.0067606088798011
2355,127544,0.0066890286790553
2355,9021,0.0211475596375622
2355,8676,0.0045571843302889
2355,7177,0.0044500923042889
2355,115701,0.0028323685121204
2355,127343,0.0031669621993602
2355,727936,0.0024306536900494
2355,3624,0.002422351020702
2355,643418,0.0038893375733229
2355,9754,0.0029337832220101
2355,7052,0.0032826989357286
2355,50650,0.0108639555229751
2355,2316,0.006668056073771
2355,3381,0.0074470943241227
2355,10048,0.0119796900081883
2355,7472,0.0096083298308453
2355,9589,0.0151176432107504
2355,11214,0.0015525671022531
2355,302,0.0012494934128643
2355,8915,0.0014847046854197
2355,114905,0.0015708758065542
2355,10602,0.0020105472988954
2355,1054,0.0017295872667258
2355,8973,0.001424477966255
2355,1474,0.0015355323735532
2355,1908,0.0024032326820234
2355,133584,0.0012961558388584
2355,2289,0.0022048925266052
2355,57600,0.0021393577389095
2355,79893,0.0024802693888882
2355,10052,0.0020498978595473
2355,2970,0.0010614030030314
2355,80270,0.0010378856461016
2355,29949,0.0016106756146776
2355,50615,0.0023025795926909
2355,3656,0.0029228222127184
2355,284207,0.001277546519306
2355,58538,0.0012035128951363
2355,4084,0.0021184255564348
2355,64332,0.0028718011691191
2355,8828,0.0016792215821428
2355,4952,0.0011588434200559
2355,5066,0.0016716761264278
2355,285848,0.0017593862387822
2355,23082,0.0010466739266295
2355,5873,0.0025451872507353
2355,282996,0.0015540338938783
2355,255488,0.0027881116263126
2355,861,0.0035631226651556
2355,22904,0.0021366499339983
2355,8710,0.001800773546455
2355,166929,0.0020588568929086
2355,6556,0.0012693382987033
2355,6572,0.0023042629800385
2355,27173,0.0015521012407765
2355,9497,0.0012604609410023
2355,54843,0.0028003661519503
2355,7030,0.0019330650010996
2355,84910,0.0019282949699791
2355,388121,0.0019901311341841
2355,7132,0.0012388634286952
2355,8848,0.0011703243600163
2355,10381,0.0016268124709019
2355,7328,0.0015447582863443
2355,90226,0.0010045795316568
2355,7408,0.0013141618336379
2355,79413,0.0012396103877043
2355,83593,0.0047175912256827
2355,366,0.0029815254279419
2355,128653,0.0237141478823103
2355,1981,0.0040650585436123
2355,22936,0.0195411363414298
2355,3557,0.0043990572598442
2355,3802,0.0045297917012134
2355,83895,0.008699478512266
2355,116535,0.0049056792798213
2355,10135,0.0148462559670103
2355,11252,0.0027354627889235
2355,5968,0.0106145600208921
2355,84947,0.0097546809779422
2355,7056,0.0232120770882779
2355,161145,0.0036637876745424
2355,133396,0.0089165839083767
2355,6588,0.0101681926343769
2355,1233,0.0056739537325405
2355,4739,0.0162500114895945
2355,5165,0.0141542945682995
2355,7373,0.0139648311823536
2355,65264,0.0066461280923851
2355,7357,0.0141093696643766
2355,799,0.0018870689062283
2355,9468,0.001153614734492
2355,22809,0.0021215466088853
2355,800,0.0020597472371958
2355,966,0.0010959178306906
2355,1003,0.0016958283875038
2355,1727,0.0011184457099927
2355,9695,0.00216814830886
2355,2151,0.0013960857820485
2355,80318,0.0016377746875018
2355,3037,0.0011739701529635
2355,3773,0.0018530204940352
2355,79442,0.0017489458395994
2355,2206,0.0015341930571957
2355,23129,0.0017273482551386
2355,6574,0.0012630539953087
2355,219699,0.0013897827680646
2355,126767,0.0040150898306506
2355,140456,0.0034508327916637
2355,9334,0.0056760059320778
2355,116123,0.0024388205742348
2355,2335,0.0101095187255924
2355,200959,0.0020262947479212
2355,2634,0.0090624262548264
2355,2936,0.0031299315248343
2355,3002,0.0023625770246287
2355,3601,0.0039010526366741
2355,3866,0.0014914815030901
2355,144501,0.0101576604568902
2355,2615,0.0071910023428639
2355,79109,0.0074458840332552
2355,9258,0.0037117062635513
2355,11163,0.0070748600461876
